,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
Al,-0.07234182381886162,-0.05239390716937135,-0.05796141535268612,-0.040346296688147314,-0.08824871885180607,0.005744824533769524,-0.12030394883314095,0.09469180389678615,-0.18344677999210046,0.0774724179447438,-0.1571561927549218,0.16603429536609512,0.014436988887257382,0.08187644809893627,-0.09967028940192497,-0.20108523245978221,-0.032155586323924054,0.3280918854943874,-0.1527977644723028,0.07550285654599637,0.20232777134695035,0.12670927847192492,-0.0014305847411040414,-0.021151401022016236,0.03410399304452995,0.014347274115783275,-0.11127136554762107,0.07061518274058713,-0.024362546650051747,0.08267616674189295,0.14250291017659544,-0.0143643799105002,-0.012439245712882716,-0.027660484669449814,-0.09990140321017851,-0.028533091522381517,-0.032911679077116326,-0.02054448333709102,0.00629118830382995,-0.07903078142914675,-0.11958719756356748,0.041791648278701986,0.08068058517812202,-0.19544361193138926,0.07110342136605881,-0.13961640275194812,-0.130414204659078,0.09764874990972847,0.15338519320781915,0.1000609083941694,0.15963425412349438,-0.13593488011405053,0.1974644769373239,-0.012516460134743945,0.06081956549321863,0.0739880524737484,-0.20459311624275245,0.04144511500910911,-0.06657499189371438,-0.02650130090135445,0.34831896769617254,-0.03876056357260726,-0.13143716111408824,0.1083272979684341,0.24043141264049472,0.07848747831855094,0.1537236956610769,0.017377136531149612,0.04239517067372095,0.007836509050428951,0.060549879895075154,-0.03655293183628916,-0.0032648854947434636,-0.03364128007871393,-0.002172164867495441,-0.021218181877344908,0.10316300863590942
Si,-0.08397313764226666,-0.04988848092634342,-0.05156923003678404,-0.07397771261875297,0.12684546051529702,0.08588908951179862,-0.2617089170331382,0.30581102392874326,0.2758366941894889,-0.003973373566301931,-0.21853802906200498,-0.12352715876374802,-0.05176975237920967,0.012634816975830854,-0.1803103836126021,0.011764766067892608,0.0733265244044959,-0.08015858897765701,-0.02281599384819062,-0.0392993196920044,0.085535617747309,0.060232882525226655,0.0028572466247085287,-0.06027274672793764,-0.01850199795165771,-0.07810932337938986,-0.028606993654069032,0.059998756840933684,0.10758709210563042,-0.008589317154553413,0.0013073148696039778,-0.03561580187662357,0.011669476105827413,-0.05416405796259091,-0.04973699698521923,-0.014027242075442488,0.019273230286034997,-0.012546539596181489,-0.030828847650682008,0.015623133858147405,-0.02136905997926454,-0.000777573440044815,0.07069163829264223,-0.06988824320716003,0.014901096024421242,-0.04667066394264613,-0.0866743278421305,0.07118637948624723,-0.06545921747930633,0.03175565203624631,0.0012939844292296984,0.12311410767667363,0.11864384690083848,0.048285683531245585,-0.041629218282647484,-0.15374836893498398,-0.1202189029703141,0.06122352936761506,0.15490266311829928,-0.007328342192042892,-0.06858882016749598,0.23497893509063922,-0.17515987750176407,-0.11385584732012004,-0.47196885760168567,-0.09222365970687812,0.16368472063284017,0.1363390874002856,-0.014472801713781873,-0.0947678705902433,-0.06953728380200733,-0.09346019761811095,-0.029544679705604537,-0.06562826886173052,-0.024800529131514842,-0.06840071879869586,0.13893778813383598
P,-0.057636272746084835,0.039367804888065454,0.00557480668946686,-0.030852017763913886,0.04088242881406015,-0.0043489626023175965,0.009642225641929125,0.08707391729544664,-0.024290841378794704,0.02938881140043098,0.24717854922872554,-0.08303929241613356,0.04741725808005638,-0.01654262333031864,0.1173293399129555,0.113333539937535,-0.1251828187874489,0.1076587756674249,0.2723463485642036,0.32582427089737936,0.10721515746076002,0.17045688403369325,-0.0027172884802120108,0.07726609937591986,-0.1413892949347718,-0.0863827507456783,0.06581373987370306,0.05368506654270168,-0.06039220769172734,0.1085293847283716,0.03608262249117681,-0.006772035125401921,-0.01520899439680308,-0.03947628731010709,-0.05253780798228295,0.04771492514430825,-0.021934326407717017,-0.01945927291431044,-0.20383685884565117,-0.07317544120057157,0.02869622363247028,-0.015489604710892927,0.05069649287455624,0.1590289564773352,0.14950579769694952,0.031113815869828247,-0.05079545988173313,-0.11400791661732958,0.1425644155619788,-0.25466434923532233,-0.1051603265597246,-0.045450907658834104,-0.05896364199968128,0.45509049437326843,0.12081109471488707,-0.11176141340551676,-0.24659227853350907,0.03326359758563008,0.08862375650665642,-0.0020132797396198404,0.05004560266422852,-0.10943747971905679,-0.035550825450405346,0.007908661082566895,-0.109038364559883,0.07321301415256332,-0.03740917227447396,-0.021838248518892548,0.0008478702743940046,0.04364777349733885,0.051220783406188825,0.06409362220798848,-0.0038360718565312313,0.0014608896240382238,-0.060017343631044426,-0.01655307722477209,0.07082464854516082
S,-0.080269604471637,0.018364168631629638,-0.1463860842730521,0.03806679285553766,0.015389590054717794,-0.29286286890968966,0.4166658687451075,0.0554413788769047,0.05978026894074498,0.08267766884661518,-0.25659063519078135,-0.15765016854652017,-0.04300519429376107,-0.08072904735333739,0.0441018106263326,0.02370030479961481,-0.06283006040266431,-0.04601827276551615,-0.04784446163209422,0.08485124034236446,0.09064654469256765,-0.06759228092093453,-0.000790322784205072,-0.007316254552159382,0.020292394792821883,-0.08261387464746384,0.048221313578727346,-0.024351954640870983,0.03815151969058361,0.03157420250246611,-0.03162563985256166,0.03563552637332753,-0.022344464820002134,0.02948248766132533,0.018958715990118398,0.001608709522348914,0.016207187391654353,0.04655600066817091,0.08352659646377172,-0.060033866951236074,0.025243143207355583,-0.1008104108394226,0.02906475420231986,0.014971907035435564,0.02449527617719979,0.0034772484249653846,0.0029496131574128434,0.13603266898102742,0.048256272924587465,0.02940554851115292,0.15384617722282987,0.08496166051245486,-0.08279295964930926,0.05482041518010709,0.15333131212269585,0.033771544705832976,-0.05331476567137984,-0.042285333013350884,-0.021109202682357546,0.1725865526026652,0.04298111419370819,0.048901230508924594,-0.02899826854601159,0.008077651308225228,0.023636047297695355,-0.2502590406297724,-0.2625716148231372,0.13115847530756927,0.41817724675707024,-0.10985933078413426,0.18172788104807205,-0.07786934815284169,-0.04006464953558164,-0.02995206583648435,-0.026116758301968787,0.019293773024444905,0.13838271779797878
Cl,-0.023440600982760854,0.008148228661194539,-0.0652940556742311,0.01188356118563949,-0.2431809009256404,0.4377541277651745,0.17964655974697746,0.034435523733060885,-0.04082853644681247,-0.0820412471596739,0.0321748857968957,-0.2543933127591208,-0.034318465708823784,0.11584147768763073,-0.016568267146034737,0.012859844504265194,-0.04760130516378423,-0.12178638113595926,-0.06201249178130429,-0.05497969720917174,0.06405255307318088,-0.05585796016427123,-0.05009663447537871,0.012481716137243644,-0.04264040892030162,0.030767908247015426,-0.018169845432565432,0.07388057793230719,-0.06599947194493529,-0.041489771858674376,-0.05731026732138534,0.06332667771407258,-0.07041914607078695,0.01671867948588574,-0.0005317639890674297,-0.057015581387235684,0.05535333564097349,0.016920523481461027,0.0452908255965625,0.011468395107573491,0.05086246531800067,0.034241324480992645,0.0550575920822018,0.1179784546633122,-0.05924365015995723,0.004025615667907725,-0.04451274352021445,0.08873060567779639,-0.03206209115663762,0.033208405148642595,0.001557562563949311,-0.07948117441883383,0.03815849591192147,-0.04079851231603718,-0.003604703033200261,-0.08556016633593874,-0.14072711389974948,0.11596677553563085,-0.13921174222032,-0.11643393006229723,0.21629276671613304,-0.15598652616741,-0.02286382274605578,-0.13435197248247746,-0.01672905910567052,-0.11012281034742374,-0.30653700945628826,0.21484605670475834,-0.3675008488533264,-0.052802927495933,0.14671989464360988,-0.14958871660361442,0.07415295543296735,-0.036576686920134445,0.006104890479752406,-0.018832847047822843,0.0372546726404958
K,-0.05181506392241614,0.19285751328543713,0.08195488985935265,0.053754105756632094,-0.11026765548453937,-0.012073647687850131,0.03361363100929504,-0.046742389673693645,0.11163874663445117,-0.14521189363567977,0.07215845701292348,0.10777294611061948,-0.05603019823005274,-0.0029620920471791976,-0.10734914577121538,0.09564299075438093,0.0022546016305455135,-0.0673314681073959,-0.18460192957157476,0.040993368301326494,-0.06078341571417457,0.10634096297189792,-0.3075628296835658,0.41848090234908025,0.2493282003864657,-0.12193364628865018,-0.051547090585642774,-0.13231023944915238,0.1364851310958789,-0.02246209994000601,0.11224421175880504,-0.08555832033936095,-0.15181979143788854,-0.03548880635902976,0.013218855909750644,-0.04835811042352233,-0.11241826654793843,0.008236171482143131,0.001882856193933309,0.09314264957465702,-0.016181296246823566,0.040433206162158036,-0.06010499981296405,-0.02909797083791124,-0.0698485420885504,0.02588200869218693,0.08377938995760022,0.09416960781479973,-0.0825245717336329,-0.03550870334610437,0.0807923333276557,0.0390996710592902,0.062077043900503205,0.0644627961739625,0.048183124799117065,-0.01732300544316251,-0.09179169582439703,0.12804499841930447,-0.048560208832305406,0.08494599543141138,0.18398880427823697,-0.05372445212754943,0.09225215956019421,-0.14106919405729054,-0.0995862620303675,0.11583311845246276,-0.04818961469353533,0.07470334193017061,0.1633805136863708,0.15288801841634864,-0.2604994565229877,0.13820172167148528,0.15823586763980824,0.020513586225367468,-0.049598252160257844,0.007015708457757119,0.030027504941183454
Ca,0.13765717623775936,0.10582065326490377,-0.19244701877891465,0.31816659240815887,-0.09253576551062967,0.21447904504048115,-0.14278141165135275,0.03459254337342832,0.10596345257565323,-0.04733527677758784,-0.13056720983116848,-0.017299150238496857,-0.06738379945743157,-0.039790335325476045,0.062153388997716864,-0.149147816716758,-0.08148167154712588,0.01729409747694037,-0.027503040035359583,0.10972938657099499,0.025458023892590186,0.06563088745116492,0.041717363402669565,-0.17164509832042052,-0.0668298430299351,0.00716809155572791,-0.0663991233231713,0.10620944591702662,-0.08904051693915516,0.005704766324638448,-0.03838721407086815,-0.015557145219051452,-0.01895362700049219,0.013734283875138795,-0.0464524676989095,0.028127510909331674,0.00022342101137044074,0.11877651697057465,-0.05093918610863094,-0.09602712887313238,-0.06678743148788022,-0.10312903911893317,0.1384087043481004,0.09187099385152257,-0.07712222422388738,-0.07496125424106242,0.045960535629676474,-0.043747319275198225,0.03619979293522172,0.03353171382183236,0.012690597510338962,-0.05799773836687087,0.052500968574528045,0.006355765443053468,-0.1281566733047925,-0.1835155804597946,0.08255208709215717,0.06828743702444216,-0.18347782165532675,-0.031929425482516705,-0.013665793205749881,-0.11738533363714311,0.22961894114064335,-0.09804053580018723,-0.031612330109404174,-0.12372493295633405,-0.05977522009964228,-0.19887307514086652,0.24408419731452866,-0.014159699902090137,-0.23641361631700397,0.2527492783727892,-0.19987563737949965,0.09890312352865369,0.005783325976976228,0.20014937551143458,0.09368753108744142
Sc,-0.03861927287981826,-0.02254059844604747,-0.02207080776963659,-0.02943432543446395,0.049874468178779205,0.0104013314600283,-0.09409780519023417,0.09253046954092738,0.09824567682234611,-0.02717065405565794,-0.03578322687599191,-0.09366356667812265,-0.025357637052421195,-0.05565104517219702,-0.03562722488404024,-0.0350263736982666,0.07952401092748881,-0.027311899139042306,0.08803402314138771,0.005262632838676784,0.027897693931371658,0.0002070521228702306,-0.0051727727010815044,0.1420122065871172,-0.10869710772722965,0.0327314843851041,-0.07244852204374523,-0.01671875727849796,-0.036811648860064466,0.06234057900567357,0.0978564157724115,0.06892009531953047,-0.05822989008145503,0.11046664979219958,-0.20278652654370108,0.534817761589191,-0.040247911921283464,0.2803616318383181,0.40426585172967006,0.29691893849150647,0.03092509471037478,0.2004193584501175,0.17278142310600006,-0.053145532304300844,-0.006549456228776757,0.1607909641835191,-0.020039832671597445,0.08400292057274131,0.03723838286669721,-0.06827580451978225,-0.08890252792720182,0.03122482981073403,-0.026758046749689006,0.04267992461003835,-0.04421680403740261,0.007640177910184613,-0.014748847722706961,-0.16555785659341996,-0.0078083723605681665,-0.026205349001931326,0.034490971953243826,0.003938550942153396,0.11568845815679929,0.06285311070846672,0.13438046474863427,0.020103242805808608,-0.018066142839173908,0.013693399741591582,-0.020284452529942112,0.02908314178945208,0.03667221407793757,0.06250309002363613,0.01788784529803823,0.022210536893811347,-0.007940437915372193,0.006634602782069678,0.0404759699797557
Ti,-0.06439163676065753,-0.02366486423083755,-0.05420739834814046,-0.07320076012440035,-0.10197534085965569,0.02833056624602509,0.004814289013181948,0.05041819343002112,-0.07540211666947706,-0.0598602582905189,0.06256381138127588,0.07286600748847671,-0.0010525530387407028,-0.13379759071067052,0.027837889668213316,0.23435442830746012,0.22474949926092164,-0.04149458571561813,-0.16169208340891744,-0.00374620070853221,-0.17585679902493342,0.07221457016186707,0.3491359115073425,-0.16145268268940233,0.02806830650915032,-0.0640262062170302,-0.13527907237874426,-0.2267614751279352,0.07617273200578888,0.12955246226168846,-0.062075835871861246,0.02916032522698156,-0.014894442131515565,0.07470260362823057,0.02311691417088061,-0.0425702795040208,0.05237456410637188,0.1624114425639131,0.042070650334148224,0.04169572973795619,0.019680928420428165,0.029894715763662594,-0.01977610870645194,-0.053587373723123666,-0.03792171166508064,-0.07013587095450877,-0.1559174403934931,-0.4103110451983313,-0.06805999502512067,-0.2151222821099584,0.24732993579239956,0.07003223770716713,-0.011675959563451216,0.12779855275826335,0.05834774423660793,-0.04159520472172662,0.10068643741244268,0.016719725330792017,-0.13041585108588577,-0.07814765383467523,0.20341941112436868,0.13908487788209822,-0.0010719086718957178,-0.10638389440286057,0.038085361312125136,-0.032210404652964084,0.010173905853603216,0.01956716247491,-0.004017886662193857,-0.026064924720951385,0.0067788326252807805,0.036633148077251085,0.0486142473405491,0.006585812427564971,0.013421107004868062,-0.0074834467690782685,0.14329553802568815
V,-0.09091164861569569,-0.0472330090272287,-0.08983375294808206,-0.10835782417496113,-0.08151905314519739,0.03040675562223563,-0.1075799020290314,0.2293732446866025,-0.0570269892771853,-0.023286185258229328,-0.11691498478562157,0.20941541941979458,0.13900439694781547,-0.14701670169443085,0.16048968535889258,0.1710997989782126,0.14561293837204836,-0.2464228493633707,0.16574923407222314,-0.06283211975546606,-0.09073978876253112,-0.0059249378739624665,-0.06841025636670083,-0.06254591308299186,0.18173900907108123,-0.09802452112743582,0.06738648792199858,0.15261359784964848,-0.14209661458591205,0.004800688645630994,0.06426044789666212,0.024950951617724045,0.046891385108801406,0.022087649016438823,-0.03549504072467122,-0.0469425869522623,-0.01015122807071634,-0.07689879675279578,0.12066656175380659,-0.016170378398637063,-0.12623745817056564,-0.030514985607271963,0.05749886511087559,-0.1915809798704649,0.04242405098418743,-0.04423000764003566,0.013574491347788813,0.04294075645177443,-0.12766470460062432,0.03957155619987764,0.11083385176568267,-0.10673542361697133,-0.03325445778345224,0.03819974847817474,0.09166012459975917,0.0980927679336593,-0.2037445413246842,0.18177055334862213,-0.05242710763051937,0.017871723633577155,-0.3655531698140343,-0.23014239777462073,0.01643180840837607,0.08877887195750725,0.08993598404451669,0.02129521126567935,-0.15764903776978684,-0.06648699499485908,-0.05941020755633086,0.07213296408568637,-0.019638443263867843,0.04331089517358552,0.051336051498305516,0.031578910226381963,-0.0016869240948360828,0.017472566990269705,0.19521630092428957
Cr,-0.029417406930029803,-0.0026854216932892592,-0.02027354370838393,-0.02300915889966408,-0.005676733992636984,-0.030883748173646794,-0.019686031919880408,0.07927724524716218,0.04741316248679343,-0.07670794702853369,0.11184173208487132,-0.0007303367653839973,-0.0782253281761386,-0.06911413299265318,0.10303957669043132,-0.08010575493913834,0.06630459763354696,0.062283233048861936,0.08755885437661809,-0.03632840980515865,-0.0029718178319888752,-0.03778809238376178,0.019424016782316984,0.11320830784666967,0.3453303872700353,0.33264123263290957,-0.004907952910194108,-0.053913527872960554,-0.24046247479036034,0.04780235722890061,-0.25938408456465867,0.010699573041636441,0.04242813001572615,0.20351110189997895,0.014120665648823513,-0.2679583429361828,-0.15746276721153235,0.03181050038936958,0.24911477682156333,0.032470557710467036,-0.19541366653222753,-0.12544923914073144,-0.16124084052333032,0.07642024503848999,-0.05663642190405162,-0.09200110563192479,-0.02751122580540665,0.04598727227688977,0.2208347623365932,0.04606193100729003,-0.08769843820710566,0.16094965451066587,0.11361642414353498,0.09266753505791298,-0.03455927618730506,-0.19493234986312769,-0.12298026760389413,-0.24910640157720526,0.06120560102751545,-0.09186118938444301,0.0281036209205977,0.028839350958453015,0.007570204651398817,0.012362600014694233,-0.04356147149922082,-0.0012757896749842823,0.01113799353343017,-0.0009167439077774331,0.00496715303263652,-0.004922408142128312,0.05227073614084938,0.03561361385382514,-0.0065374134553122226,-0.00011846984391720734,0.015068545856720851,0.008895693655628511,0.04994813344209193
Mn,-0.019379837551504703,0.010096012003114508,0.0015001628241956338,-0.008306414763278319,-0.04868413703759453,-0.0037751627902650395,-0.03776675432717347,0.05646451476383771,-0.030461941666929455,-0.06366728494663376,-0.04612477117489348,0.14718681523107713,0.03658613405186762,-0.0829634149838736,0.03869242185190745,0.24909670770611242,0.18776599324478532,-0.0481197303894225,-0.06417929169100406,-0.0037642968564366437,-0.10830700062788796,0.018689973642246043,0.20617843387825466,-0.11281282003480914,0.014916433493339841,-0.07629623965886914,-0.17324734571601347,-0.13168582515670224,-0.0761236871130076,0.05087527501138567,-0.0664483494288686,0.008152140579292016,-0.1443065947622134,-0.0274429423699046,-0.00494822195174917,-0.056717837232865005,0.04348382738573975,0.08085374872004074,-0.2571885923117926,0.021333571156590365,0.08525244615982447,0.1908956970776411,0.14427257121431292,0.29689761328803,0.051694671166243586,0.22409701127727774,0.15840970590146036,0.31943829977131233,0.40910145053445707,0.21003173638347716,-0.12472087403746555,0.05856833184010887,0.07044701072439602,-0.12170961132069749,-0.0036772836336476013,0.025516609437073356,-0.08685669901397144,0.01904330050473553,0.03601121401288376,0.1418801129783821,0.014241910577903034,-0.01875655768516129,-0.012925042030555077,0.029166812923858386,0.007353890695724024,0.03144032741063471,0.023637805537225668,-0.008758399385626574,-0.0037325958353534028,0.011224345391526044,-0.007545218900332326,-0.008984788136732771,-0.004259329035752161,0.002541544904098414,-0.016403125741663794,0.0006495254830990674,0.004590589466184765
Fe,-0.16739869585841274,0.5424667430623813,0.24638996909027375,0.05389296919379732,-0.01272767978862762,0.0043701185081250205,-0.08673626189240163,-0.006580021314202988,0.02695708533778407,-0.03370958811616759,-0.0002765121076309107,0.010552962045164427,-0.007918456706045712,0.024247257002984766,0.014229765568652061,0.040998713005505824,-0.0025177897402452534,0.031067618419826824,0.0013752303880458921,0.0012785300981054681,0.007608002711569216,-0.04901824046891717,0.0020721779001251937,-0.025555988113404336,-0.03555600012477757,0.0033479857470958344,-0.01581491634632845,0.03764420399118375,-0.00017098175555734646,0.010275519460094439,0.014077490362581262,-0.006287089651314252,0.003292646903831395,-0.020349224301086197,-0.03347596421881339,0.028518583055009497,-0.006827025591689975,-0.0008296341616726884,-0.027814892605156794,-0.032183903891464444,-0.014715624537443923,0.01843838366015914,-0.0015943849862849052,-0.020067332103481113,-0.02408108797403538,-0.05262024417518674,0.0021724205362661647,0.00222068116250395,0.022574213203423524,0.012015303698095066,-0.013742054038119511,-0.023682161564124966,-0.038345059564765374,0.009868499533608271,0.011082310687949126,-0.0391602409080932,0.049113047115348044,-0.031335191007108076,-0.03802709823259251,0.016839965615386435,-0.06678372824131017,0.05129219546667077,-0.06921091754182096,0.08703482425810055,0.021184548262148106,-0.008565630165903115,-0.020069041455721748,0.08448056533834346,-0.0038080477860906736,-0.02053882042125646,0.13596766394977403,-0.00637591300280943,-0.031206901993707726,0.012190047299795004,0.7082446079794793,0.010161770636487426,0.1638727848998981
Co,-0.06251949699896499,0.025607672760333804,-0.03973695801480464,-0.08030184724550961,0.32964154570050197,0.21220827336704395,0.1791207970639337,-0.15653616644746152,0.0068136086593290415,-0.07595967919824023,-0.12947316466382675,0.1076915054910684,0.044577424129526866,-0.20950679169597308,-0.1138487622839167,-0.09426535710114939,0.09377408147107029,0.046709096820234455,-0.01740016172512316,0.13147740177522876,-0.1415161425319231,-0.15643443165834256,0.003060282787082591,0.019365153969678667,-0.05426383400058604,-0.028591397502269383,-0.060304060492255306,0.13131009357208528,0.03621829951992385,-0.05336018172452681,-0.006927074325253623,-0.03841223478331963,0.002350802027706267,0.015283593698011883,-0.09536177532567877,-0.005189823950755207,0.013510430358183778,-0.04802275973281403,0.033393185462993476,0.02269287434441595,-0.0022786934021549257,-0.06560797575917814,-0.004000854067453145,-0.026522687616272106,-0.006679644879895953,0.017181607793815425,0.045111184107069734,0.02136584559516963,0.04935370584994271,-0.015189649060508195,-0.01500573520085443,0.1775858408158082,0.06979183089548496,0.13020056250610623,0.09201345174205375,0.033518846184941956,0.14532779485949265,-0.10795053821771088,-0.17948297179737946,-0.03137482712358706,0.12821627070447975,-0.18169448415076186,-0.2901867623051295,0.1914579593522227,-0.16483437634692427,0.17275407788781938,-0.18903965090959207,-0.2524805448851321,-0.06498062431754606,-0.10501103685673462,-0.22824970971668904,-0.14435338976449014,-0.002259536762213618,0.0038188932834829076,0.015931277104556645,-0.024171873231086764,0.049388456993589305
Ni,-0.11773634679428062,-0.19457035918936455,0.25833014174499774,0.22097656653513537,0.049044848460301244,0.04648622030619561,0.059360703598947545,-0.0508200218220692,0.12276498402370715,0.03285262711506089,0.057834921754660144,0.03621709859747852,0.3792756859825526,-0.012989204253953876,0.008673785350251127,-0.002905208643372884,-0.09428637376028681,-0.0991714666958404,-0.07924824203154232,0.024416981166537538,0.039911923207213415,0.04092460710440125,0.09053163683343068,0.044322344459536554,0.020369061386545054,0.0038027484580763216,-0.05243834981985875,0.012835046758924882,0.03402491507946534,-0.037751079139746915,-0.0170806105468186,0.023837378512665167,0.036475534935572596,-0.0024754956253776744,-0.048447182015131394,-0.04181610108569896,-0.01907989842024096,-0.01627084024297722,0.025984988069049156,0.02157887520533145,-0.0018781992828835053,0.03604388214703247,0.05102838835481472,-0.006907638642599655,-0.04671963153958921,-0.052619504389999294,-0.013729030837793407,-0.004285387000967287,0.09327223584271171,0.025053702327556694,-0.05798112210293874,-0.074890610615129,0.00963578502232798,0.08648226819075006,0.07101983363931683,0.03247818821714993,0.05653204021953204,-0.0694094174311014,0.07199130510838427,-0.15786118257651682,0.01391150921172804,-0.03552812397740905,-0.008287518241159142,0.08567902304349828,0.06694907497873781,-0.5151739360120576,0.09208669592254567,0.0060991575087391255,0.0048590541672371285,0.3517943409036053,-0.23914720225162084,-0.18980115932708647,0.06788686269911444,-0.05158465911180828,0.03945156747190582,-0.024121221182154724,0.10602741528670782
Cu,0.5078584251167487,-0.03896822310499049,0.055118581470854744,-0.0008192647176804109,0.011186734753560329,0.036464245393294945,-0.001691288448829889,-0.003928439900086081,0.028884118718879553,-0.04158561012855548,-0.047475405423265976,-0.025034248567751938,-0.02140430141726448,-0.035623686805071136,0.03079762753067128,0.042380927853244627,-0.04025280435157763,0.05186864618278653,-0.012441939431392934,-0.01851860053014187,0.043374920722905747,-0.057712403721904365,0.010177847762567138,-0.05112919122872822,-0.037078632328837846,0.011490092285201897,-0.00887423606664903,0.055043752090006746,-0.025843684366457953,0.021769032266517864,-0.004555933025085765,0.017576619504675105,0.006139027836117604,-0.01032304434264869,-0.01583001762174338,-0.0023710326919734043,0.024379779195209755,0.0117293407900671,-0.0062792238230164,-0.03603078221655137,0.007783104460034107,-0.003144489503296488,0.021342298701379665,0.013742424551516863,-0.02344271779637605,-0.03326124212369404,-0.017558595927199994,0.02656188227813633,0.014753184610529355,0.006420377084328702,-0.015506310993251116,-0.004234096121366132,0.024717961420155615,0.00809784380129859,-0.015015318889078347,-0.020476239401974558,0.013062564103983335,-0.02237636586513672,-0.012874434248908107,-0.01600335514529899,-0.013678028688054289,-0.025860014341213433,0.06351349786915592,-0.0022307729920633713,-0.009486650549489113,0.014902849705671496,-0.013796059162999877,-0.07815019085475282,0.1382981151271737,0.008932370962282755,0.0359186791301597,0.09522557253720876,0.44231647289398424,-0.007007157051439339,0.09487880657319195,-0.6385882184469068,0.21204521655351508
Zn,-0.015880349294719005,-0.013965732401202465,0.006942269127716447,0.008032872129991455,-0.002719954523192289,-0.0204602513149637,0.00239860231639088,0.009636420565549482,-0.047545982077195154,-0.01462162557694316,-0.021747928116360234,0.0004662433121761806,-0.06405794488376558,0.022729632625214907,-0.0009937253764964382,-0.04196390863460063,0.048894517182429785,-0.02716964475195387,0.023266127978309833,0.05102828143585206,-0.00641968990833348,-0.08402090353184517,0.0206782580474403,0.2052005288348907,-0.08525142178769388,-0.0561577132364563,0.04929890502036417,-0.04839556719133348,0.03575946532725029,-0.21824217347743954,0.03690559283989561,0.32538695086068525,0.3904555366209845,0.27863030647831727,0.1096288730891127,-0.1775193696738405,-0.23478379760248982,0.3640310252731053,-0.24165433113749735,-0.22781484989375778,0.07879007283963387,0.14189407092699016,0.23288351448134725,-0.21934569739345486,-0.021547733702988795,0.0778129001188933,0.04637114740295843,-0.024547969910645527,-0.08950043936210123,0.08844707834278985,-0.10117134917914362,0.07935369253029947,-0.016791217951610357,0.023060537855696582,-0.04688269565206772,-0.0014185961384581948,-0.07120655976842537,-0.030382163289905655,-0.03743589563546095,-0.052630192375083894,0.0243185906285642,0.01313788193924383,-0.00835424655888917,0.02398407984865954,0.011292039402546361,0.0313401174301847,-0.005978017704327486,0.00929676005085891,-0.006611249176411463,0.006440571283084783,-0.0164223936086796,0.022586707375590768,0.002034633460911815,-0.03067606398333312,0.0008457930118852168,-0.0019907120537433144,0.053040788756513274
Ga,-0.058971411215159926,-0.03171107659413293,-0.06926151979981494,-0.06401361568123243,-0.07061768626873885,-0.0035880072663652396,-0.11891109161456263,0.15103400127122688,-0.05820981873232007,-0.007564689222733227,-0.15571548583258044,0.2537641233214464,0.18121575507371562,-0.09624336603130496,0.19125323569319574,0.08097118102801097,0.07085498719255728,-0.20403480066792856,0.10820918175682148,-0.018535212144630785,0.12738455519312836,-0.10767442568171146,-0.225399283195645,0.012721352346679982,-0.07501570683059616,0.11139739092138695,0.025931423475137744,0.05766259324386193,-0.041312352049227286,-0.0938760503644376,-0.0630602036201659,-0.013209616120192905,0.009357827488970571,-0.028690367160406273,0.15467799902590892,0.07850246355902184,0.0036695742778084586,-0.035914246914547365,-0.11432406540360875,0.0216624315053704,0.07304568023012716,-0.1837634806860035,-0.08152918958055722,0.10659364632283866,0.0594757635479043,0.03179246806122473,0.11054777564296564,0.1607705688109047,-0.16654579448179224,-0.1234696404657518,-0.13745514312534596,-0.10239923779862772,-0.1798675994979468,0.029906384143738023,-0.07595968199437322,-0.028525758283607077,0.15912359092762163,-0.13414954524364275,-0.07685722462005329,-0.1175575054140868,0.4564435358709935,0.17760807755615451,-0.001796518409071593,-0.047423815531400446,0.03337055440179027,-0.0005184026695564739,0.11467320379964002,-0.014434215405016528,0.05791996603457342,-0.04850354957279384,0.03819488438947784,-0.005154592241875457,-0.004041402768857491,-0.004776549422488806,0.01201317869766679,-0.010112422048550663,0.09086119258948411
